id;tournament;stage;session_no;game_no;date;score_or_attendance;place_or_result;comment;extra;label
2759;Life is Feudal;week;1;1;;0;;;лесник;Рядовой
2759;Life is Feudal;week;2;1;;0;;;лесник;Рядовой
2759;Life is Feudal;week;3;1;;0;;;лесник;Рядовой
2759;Life is Feudal;week;4;1;;0;;;лесник;Рядовой
2759;Life is Feudal;week;5;1;;0;;;лесник;Рядовой
2759;Life is Feudal;week;6;1;;0;;;лесник;Рядовой
2759;Life is Feudal;week;7;1;;0;;;лесник;Рядовой
2759;Life is Feudal;week;8;1;;0;;;лесник;Рядовой
2759;Life is Feudal;week;9;1;;0;;;лесник;Рядовой
2759;Life is Feudal;week;10;1;;0;;;лесник;Рядовой
2759;Bandy;bandy;1;1;;0;;;;1 игра
2759;Bandy;bandy;2;1;;0;;;;2 игра
4;Business Cats;training;1;1;;0;8;;;1 Тренировочная
4;Business Cats;training;2;1;;0;7;;;2 Тренировочная
4;Business Cats;training;2;2;;0;7;;;2 Тренировочная
4;Business Cats;rating;1;1;;0;16;;;1 Рейтинговая
4;Business Cats;rating;1;2;;0;16;;;1 Рейтинговая
4;Business Cats;rating;2;1;;0;5;;;2 Рейтинговая
4;Business Cats;rating;2;2;;0;5;;;2 Рейтинговая
4;Business Cats;rating;3;1;;0;6;;;3 Рейтинговая
4;Business Cats;rating;3;2;;0;6;;;3 Рейтинговая
4;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
4;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
4;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
4;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
4;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
4;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
4;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
4;Civilization: Solo;week;1;1;;0;;;;1707
4;Civilization: Solo;week;2;1;;0;;;;1707
4;Civilization: Solo;week;3;1;;0;;;;1707
4;Civilization: Solo;week;4;1;;0;;;;1707
4;Civilization: Solo;week;5;1;;0;;;;1707
4;Civilization: Solo;week;6;1;;0;;;;1707
4;Civilization: Solo;week;7;1;;0;;;;1707
4;Civilization: Solo;week;8;1;;0;;;;1707
4;Civilization: Solo;week;9;1;;0;;;;1707
4;Civilization: DUEL;week;2;1;;0;;;;Не защитился
4;Civilization: DUEL;week;3;1;;0;;;;Не защитился
4;Civilization: DUEL;week;4;1;;0;;;;Не защитился
4;Civilization: DUEL;week;5;1;;0;;;;Не защитился
4;Civilization: DUEL;week;6;1;;0;;;;Не защитился
4;Civilization: DUEL;week;7;1;;0;;;;Не защитился
4;Civilization: DUEL;week;8;1;;0;;;;Не защитился
4;Life is Feudal;week;1;1;;0;;;плотник;Сержант
4;Life is Feudal;week;2;1;;0;;;плотник;Сержант
4;Life is Feudal;week;3;1;;0;;;плотник;Сержант
4;Life is Feudal;week;4;1;;0;;;плотник;Сержант
4;Life is Feudal;week;5;1;;0;;;плотник;Сержант
4;Life is Feudal;week;6;1;;0;;;плотник;Сержант
4;Life is Feudal;week;7;1;;0;;;плотник;Сержант
4;Life is Feudal;week;8;1;;0;;;плотник;Сержант
4;Life is Feudal;week;9;1;;0;;;плотник;Сержант
4;Life is Feudal;week;10;1;;0;;;плотник;Сержант
4;Bandy;bandy;1;1;;0;;;;1 игра
4;Bandy;bandy;2;1;;0;;;;2 игра
467;Business Cats;training;1;1;;0;#Н/Д;;;1 Тренировочная
467;Business Cats;training;2;1;;0;15;;;2 Тренировочная
467;Business Cats;training;2;2;;0;15;;;2 Тренировочная
467;Business Cats;rating;1;1;;0;11;;;1 Рейтинговая
467;Business Cats;rating;1;2;;0;11;;;1 Рейтинговая
467;Business Cats;rating;2;1;;0;17;;;2 Рейтинговая
467;Business Cats;rating;2;2;;0;17;;;2 Рейтинговая
467;Business Cats;rating;3;1;;0;9;;;3 Рейтинговая
467;Business Cats;rating;3;2;;0;9;;;3 Рейтинговая
467;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
467;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
467;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
467;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
467;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
467;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
467;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
467;Civilization: Solo;week;1;1;;0;;;;
467;Civilization: Solo;week;2;1;;0;;;;
467;Civilization: Solo;week;3;1;;0;;;;
467;Civilization: Solo;week;4;1;;0;;;;
467;Civilization: Solo;week;5;1;;0;;;;
467;Civilization: Solo;week;6;1;;0;;;;
467;Civilization: Solo;week;7;1;;0;;;;
467;Civilization: Solo;week;8;1;;0;;;;
467;Civilization: Solo;week;9;1;;0;;;;
467;Civilization: DUEL;week;1;1;;0;;;;1704
467;Civilization: DUEL;week;2;1;;0;;;;1704
467;Civilization: DUEL;week;3;1;;0;;;;1704
467;Civilization: DUEL;week;4;1;;0;;;;1704
467;Civilization: DUEL;week;5;1;;0;;;;1704
467;Civilization: DUEL;week;6;1;;0;;;;1704
467;Civilization: DUEL;week;7;1;;0;;;;1704
467;Civilization: DUEL;week;8;1;;0;;;;1704
467;Life is Feudal;week;1;1;;0;;;кожевник;Сержант
467;Life is Feudal;week;2;1;;0;;;кожевник;Сержант
467;Life is Feudal;week;3;1;;0;;;кожевник;Сержант
467;Life is Feudal;week;4;1;;0;;;кожевник;Сержант
467;Life is Feudal;week;5;1;;С;;;кожевник;Сержант
467;Life is Feudal;week;6;1;;0;;;кожевник;Сержант
467;Life is Feudal;week;7;1;;0;;;кожевник;Сержант
467;Life is Feudal;week;8;1;;0;;;кожевник;Сержант
467;Life is Feudal;week;9;1;;0;;;кожевник;Сержант
467;Life is Feudal;week;10;1;;0;;;кожевник;Сержант
467;Bandy;bandy;1;1;;0;;;;1 игра
467;Bandy;bandy;2;1;;0;;;;2 игра
208;Business Cats;training;1;1;;0;4;;;1 Тренировочная
208;Business Cats;training;2;1;;0;11;;;2 Тренировочная
208;Business Cats;training;2;2;;0;11;;;2 Тренировочная
208;Business Cats;rating;1;1;;0;15;;;1 Рейтинговая
208;Business Cats;rating;1;2;;0;15;;;1 Рейтинговая
208;Business Cats;rating;2;1;;0;14;;;2 Рейтинговая
208;Business Cats;rating;2;2;;0;14;;;2 Рейтинговая
208;Business Cats;rating;3;1;;0;10;;;3 Рейтинговая
208;Business Cats;rating;3;2;;0;10;;;3 Рейтинговая
208;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
208;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
208;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
208;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
208;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
208;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
208;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
208;Civilization: Solo;week;1;1;;0;;;;
208;Civilization: Solo;week;2;1;;0;;;;
208;Civilization: Solo;week;3;1;;0;;;;
208;Civilization: Solo;week;4;1;;0;;;;
208;Civilization: Solo;week;5;1;;C;;;;
208;Civilization: Solo;week;6;1;;0;;;;
208;Civilization: Solo;week;7;1;;-1;;;;
208;Civilization: Solo;week;8;1;;0;;;;
208;Civilization: Solo;week;9;1;;0;;;;
208;Civilization: DUEL;week;1;1;;0;;;;Не защитился
208;Civilization: DUEL;week;2;1;;0;;;;Не защитился
208;Civilization: DUEL;week;3;1;;0;;;;Не защитился
208;Civilization: DUEL;week;4;1;;0;;;;Не защитился
208;Civilization: DUEL;week;5;1;;С;;;;Не защитился
208;Civilization: DUEL;week;6;1;;0;;;;Не защитился
208;Civilization: DUEL;week;7;1;;0;;;;Не защитился
208;Civilization: DUEL;week;8;1;;-1;;;;Не защитился
208;Life is Feudal;week;1;1;;0;;;кожевник;Рядовой
208;Life is Feudal;week;2;1;;0;;;кожевник;Рядовой
208;Life is Feudal;week;3;1;;0;;;кожевник;Рядовой
208;Life is Feudal;week;4;1;;0;;;кожевник;Рядовой
208;Life is Feudal;week;5;1;;0;;;кожевник;Рядовой
208;Life is Feudal;week;6;1;;0;;;кожевник;Рядовой
208;Life is Feudal;week;7;1;;0;;;кожевник;Рядовой
208;Life is Feudal;week;8;1;;0;;;кожевник;Рядовой
208;Life is Feudal;week;9;1;;0;;;кожевник;Рядовой
208;Life is Feudal;week;10;1;;0;;;кожевник;Рядовой
208;Bandy;bandy;1;1;;0;;;;1 игра
208;Bandy;bandy;2;1;;0;;;;2 игра
3178;Business Cats;training;1;1;;-1;#Н/Д;;;1 Тренировочная
3178;Business Cats;training;2;1;;0;#Н/Д;;;2 Тренировочная
3178;Business Cats;training;2;2;;0;#Н/Д;;;2 Тренировочная
3178;Business Cats;rating;1;1;;0;#Н/Д;;;1 Рейтинговая
3178;Business Cats;rating;1;2;;0;#Н/Д;;;1 Рейтинговая
3178;Business Cats;rating;2;1;;-1;#Н/Д;;;2 Рейтинговая
3178;Business Cats;rating;2;2;;-1;#Н/Д;;;2 Рейтинговая
3178;Business Cats;rating;3;1;;0;#Н/Д;;;3 Рейтинговая
3178;Business Cats;rating;3;2;;0;#Н/Д;;;3 Рейтинговая
3178;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
3178;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
3178;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
3178;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
3178;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
3178;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
3178;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
3178;Civilization: Solo;week;1;1;;#Н/Д;;;;
3178;Civilization: Solo;week;2;1;;#Н/Д;;;;
3178;Civilization: Solo;week;3;1;;#Н/Д;;;;
3178;Civilization: Solo;week;4;1;;#Н/Д;;;;
452;Business Cats;training;1;1;;0;5;;;1 Тренировочная
452;Business Cats;training;2;1;;0;7;;;2 Тренировочная
452;Business Cats;training;2;2;;0;7;;;2 Тренировочная
452;Business Cats;rating;1;1;;0;1;;;1 Рейтинговая
452;Business Cats;rating;1;2;;0;1;;;1 Рейтинговая
452;Business Cats;rating;2;1;;0;21;;;2 Рейтинговая
452;Business Cats;rating;2;2;;0;21;;;2 Рейтинговая
452;Business Cats;rating;3;1;;0;2;;;3 Рейтинговая
452;Business Cats;rating;3;2;;0;2;;;3 Рейтинговая
452;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
452;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
452;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
452;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
452;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
452;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
452;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
452;Civilization: Solo;week;1;1;;0;;;;
452;Civilization: Solo;week;2;1;;0;;;;
452;Civilization: Solo;week;3;1;;-1;;;;
452;Civilization: Solo;week;4;1;;#Н/Д;;;;
2157;Business Cats;training;1;1;;0;#Н/Д;;;1 Тренировочная
2157;Business Cats;training;2;1;;0;24;;;2 Тренировочная
2157;Business Cats;training;2;2;;0;24;;;2 Тренировочная
2157;Business Cats;rating;1;1;;0;4;;;1 Рейтинговая
2157;Business Cats;rating;1;2;;0;4;;;1 Рейтинговая
2157;Business Cats;rating;2;1;;0;4;;;2 Рейтинговая
2157;Business Cats;rating;2;2;;0;4;;;2 Рейтинговая
2157;Business Cats;rating;3;1;;0;15;;;3 Рейтинговая
2157;Business Cats;rating;3;2;;0;15;;;3 Рейтинговая
2157;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
2157;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
2157;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
2157;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
2157;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
2157;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
2157;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
2157;Civilization: Solo;week;1;1;;0;;;;1726
2157;Civilization: Solo;week;2;1;;0;;;;1726
2157;Civilization: Solo;week;3;1;;0;;;;1726
2157;Civilization: Solo;week;4;1;;0;;;;1726
2157;Civilization: Solo;week;5;1;;0;;;;1726
2157;Civilization: Solo;week;6;1;;0;;;;1726
2157;Civilization: Solo;week;7;1;;-1;;;;1726
2157;Civilization: Solo;week;8;1;;0;;;;1726
2157;Civilization: Solo;week;9;1;;0;;;;1726
2157;Civilization: DUEL;week;1;1;;0;;;;1702
2157;Civilization: DUEL;week;2;1;;0;;;;1702
2157;Civilization: DUEL;week;3;1;;0;;;;1702
2157;Civilization: DUEL;week;4;1;;0;;;;1702
2157;Civilization: DUEL;week;5;1;;0;;;;1702
2157;Civilization: DUEL;week;6;1;;0;;;;1702
2157;Civilization: DUEL;week;7;1;;0;;;;1702
2157;Civilization: DUEL;week;8;1;;0;;;;1702
2157;Life is Feudal;week;1;1;;0;;;кузнец;Сержант
2157;Life is Feudal;week;2;1;;0;;;кузнец;Сержант
2157;Life is Feudal;week;3;1;;0;;;кузнец;Сержант
2157;Life is Feudal;week;4;1;;0;;;кузнец;Сержант
2157;Life is Feudal;week;5;1;;0;;;кузнец;Сержант
2157;Life is Feudal;week;6;1;;0;;;кузнец;Сержант
2157;Life is Feudal;week;7;1;;0;;;кузнец;Сержант
2157;Life is Feudal;week;8;1;;0;;;кузнец;Сержант
2157;Life is Feudal;week;9;1;;0;;;кузнец;Сержант
2157;Life is Feudal;week;10;1;;0;;;кузнец;Сержант
2157;Bandy;bandy;1;1;;0;;;;1 игра
2157;Bandy;bandy;2;1;;0;;;;2 игра
417;Business Cats;training;1;1;;0;17;;;1 Тренировочная
417;Business Cats;training;2;1;;0;6;;;2 Тренировочная
417;Business Cats;training;2;2;;0;6;;;2 Тренировочная
417;Business Cats;rating;1;1;;0;9;;;1 Рейтинговая
417;Business Cats;rating;1;2;;0;9;;;1 Рейтинговая
417;Business Cats;rating;2;1;;0;14;;;2 Рейтинговая
417;Business Cats;rating;2;2;;0;14;;;2 Рейтинговая
417;Business Cats;rating;3;1;;0;8;;;3 Рейтинговая
417;Business Cats;rating;3;2;;0;8;;;3 Рейтинговая
417;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
417;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
417;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
417;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
417;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
417;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
417;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
417;Civilization: Solo;week;1;1;;0;;;;
417;Civilization: Solo;week;2;1;;0;;;;
417;Civilization: Solo;week;3;1;;0;;;;
417;Civilization: Solo;week;4;1;;0;;;;
417;Civilization: Solo;week;5;1;;С;;;;
417;Civilization: Solo;week;6;1;;0;;;;
417;Civilization: Solo;week;7;1;;-1;;;;
417;Civilization: Solo;week;8;1;;0;;;;
417;Civilization: Solo;week;9;1;;0;;;;
417;Civilization: DUEL;week;1;1;;0;;;;Не защитился
417;Civilization: DUEL;week;2;1;;0;;;;Не защитился
417;Civilization: DUEL;week;3;1;;0;;;;Не защитился
417;Civilization: DUEL;week;4;1;;0;;;;Не защитился
417;Civilization: DUEL;week;5;1;;0;;;;Не защитился
417;Civilization: DUEL;week;6;1;;0;;;;Не защитился
417;Civilization: DUEL;week;7;1;;0;;;;Не защитился
417;Civilization: DUEL;week;8;1;;0;;;;Не защитился
417;Life is Feudal;week;1;1;;0;;;плотник;Рядовой
417;Life is Feudal;week;2;1;;0;;;плотник;Рядовой
417;Life is Feudal;week;3;1;;0;;;плотник;Рядовой
417;Life is Feudal;week;4;1;;0;;;плотник;Рядовой
417;Life is Feudal;week;5;1;;С;;;плотник;Рядовой
417;Life is Feudal;week;6;1;;0;;;плотник;Рядовой
417;Life is Feudal;week;7;1;;0;;;плотник;Рядовой
417;Life is Feudal;week;8;1;;0;;;плотник;Рядовой
417;Life is Feudal;week;9;1;;0;;;плотник;Рядовой
417;Life is Feudal;week;10;1;;0;;;плотник;Рядовой
417;Bandy;bandy;1;1;;0;;;;1 игра
417;Bandy;bandy;2;1;;0;;;;2 игра
118;Business Cats;training;1;1;;0;6;;;1 Тренировочная
118;Business Cats;training;2;1;;0;6;;;2 Тренировочная
118;Business Cats;training;2;2;;0;6;;;2 Тренировочная
118;Business Cats;rating;1;1;;0;8;;;1 Рейтинговая
118;Business Cats;rating;1;2;;0;8;;;1 Рейтинговая
118;Business Cats;rating;2;1;;0;2;;;2 Рейтинговая
118;Business Cats;rating;2;2;;0;2;;;2 Рейтинговая
118;Business Cats;rating;3;1;;0;15;;;3 Рейтинговая
118;Business Cats;rating;3;2;;0;15;;;3 Рейтинговая
118;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
118;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
118;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
118;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
118;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
118;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
118;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
118;Civilization: Solo;week;1;1;;0;;;;
118;Civilization: Solo;week;2;1;;0;;;;
118;Civilization: Solo;week;3;1;;0;;;;
118;Civilization: Solo;week;4;1;;0;;;;
118;Civilization: Solo;week;5;1;;-1;;;;
118;Civilization: Solo;week;6;1;;0;;;;
118;Civilization: Solo;week;7;1;;0;;;;
118;Civilization: Solo;week;8;1;;0;;;;
118;Civilization: Solo;week;9;1;;0;;;;
118;Civilization: DUEL;week;1;1;;0;;;;Не защитился
118;Civilization: DUEL;week;2;1;;0;;;;Не защитился
118;Civilization: DUEL;week;3;1;;0;;;;Не защитился
118;Civilization: DUEL;week;4;1;;0;;;;Не защитился
118;Civilization: DUEL;week;5;1;;0;;;;Не защитился
118;Civilization: DUEL;week;6;1;;0;;;;Не защитился
118;Civilization: DUEL;week;7;1;;0;;;;Не защитился
118;Civilization: DUEL;week;8;1;;0;;;;Не защитился
118;Life is Feudal;week;1;1;;0;;;рудокоп;Сержант
118;Life is Feudal;week;2;1;;0;;;рудокоп;Сержант
118;Life is Feudal;week;3;1;;0;;;рудокоп;Сержант
118;Life is Feudal;week;4;1;;0;;;рудокоп;Сержант
118;Life is Feudal;week;5;1;;0;;;рудокоп;Сержант
118;Life is Feudal;week;6;1;;0;;;рудокоп;Сержант
